Participant	Block	Trial	Stimulus	Condition	CorrectResp	Code_CorrResp	Response_Code	Response_Time
37	1	15	<<<<<	congruent	left	2	2	382
37	1	16	>>>>>	congruent	right	3	3	450
37	1	17	>>>>>	congruent	right	3	3	374
37	1	18	>><>>	incongruent	left	2	2	536
37	1	19	>>>>>	congruent	right	3	3	461
37	1	20	--<--	neutral	left	2	2	418
37	1	21	-->--	neutral	right	3	3	401
37	1	22	>>>>>	congruent	right	3	3	395
37	1	23	>><>>	incongruent	left	2	2	419
37	1	24	<<<<<	congruent	left	2	2	371
37	1	25	-->--	neutral	right	3	3	405
37	1	26	>>>>>	congruent	right	3	3	400
37	1	27	>><>>	incongruent	left	2	2	427
37	1	28	>>>>>	congruent	right	3	3	396
37	1	29	--<--	neutral	left	2	2	357
37	1	30	<<><<	incongruent	right	3	2	359
37	1	31	<<><<	incongruent	right	3	3	519
37	1	32	--<--	neutral	left	2	2	410
37	1	33	<<><<	incongruent	right	3	3	530
37	1	34	<<><<	incongruent	right	3	3	547
37	1	35	-->--	neutral	right	3	3	441
37	1	36	<<><<	incongruent	right	3	3	490
37	1	37	-->--	neutral	right	3	3	390
37	1	38	<<<<<	congruent	left	2	2	414
37	1	39	>>>>>	congruent	right	3	3	411
37	1	40	>><>>	incongruent	left	2	2	485
37	1	41	-->--	neutral	right	3	3	400
37	1	42	<<<<<	congruent	left	2	2	348
37	1	43	>>>>>	congruent	right	3	3	365
37	1	44	--<--	neutral	left	2	2	354
37	1	45	>>>>>	congruent	right	3	3	371
37	1	46	-->--	neutral	right	3	3	406
37	1	47	>><>>	incongruent	left	2	2	464
37	1	48	>><>>	incongruent	left	2	2	437
37	1	49	--<--	neutral	left	2	2	374
37	1	50	<<><<	incongruent	right	3	3	520
37	1	51	--<--	neutral	left	2	2	365
37	1	52	--<--	neutral	left	2	2	353
37	1	53	<<<<<	congruent	left	2	2	386
37	1	54	-->--	neutral	right	3	3	488
37	1	55	<<<<<	congruent	left	2	2	419
37	1	56	--<--	neutral	left	2	2	338
37	1	57	<<<<<	congruent	left	2	2	337
37	1	58	--<--	neutral	left	2	2	306
37	1	59	<<><<	incongruent	right	3	3	504
37	1	60	>><>>	incongruent	left	2	2	468
37	1	61	>><>>	incongruent	left	2	2	459
37	1	62	<<<<<	congruent	left	2	2	432
37	1	63	>><>>	incongruent	left	2	2	510
37	1	64	>>>>>	congruent	right	3	3	477
37	1	65	-->--	neutral	right	3	3	452
37	1	66	>><>>	incongruent	left	2	2	454
37	1	67	--<--	neutral	left	2	2	396
37	1	68	<<><<	incongruent	right	3	3	810
37	1	69	<<><<	incongruent	right	3	3	561
37	1	70	<<><<	incongruent	right	3	3	523
37	1	71	-->--	neutral	right	3	3	429
37	1	72	<<><<	incongruent	right	3	3	601
37	2	1	-->--	neutral	right	3	3	510
37	2	2	<<><<	incongruent	right	3	3	461
37	2	3	>>>>>	congruent	right	3	3	465
37	2	4	-->--	neutral	right	3	3	454
37	2	5	>><>>	incongruent	left	2	2	536
37	2	6	-->--	neutral	right	3	3	430
37	2	7	>><>>	incongruent	left	2	2	492
37	2	8	>><>>	incongruent	left	2	3	423
37	2	9	<<<<<	congruent	left	2	2	373
37	2	10	>>>>>	congruent	right	3	3	442
37	2	11	<<><<	incongruent	right	3	3	553
37	2	12	>>>>>	congruent	right	3	3	402
37	2	13	<<><<	incongruent	right	3	3	600
37	2	14	<<<<<	congruent	left	2	2	483
37	2	15	>><>>	incongruent	left	2	2	873
37	2	16	>><>>	incongruent	left	2	2	496
37	2	17	<<><<	incongruent	right	3	3	538
37	2	18	<<<<<	congruent	left	2	2	416
37	2	19	>><>>	incongruent	left	2	2	522
37	2	20	--<--	neutral	left	2	2	413
37	2	21	<<<<<	congruent	left	2	2	395
37	2	22	<<<<<	congruent	left	2	2	341
37	2	23	>>>>>	congruent	right	3	3	497
37	2	24	>>>>>	congruent	right	3	3	383
37	2	25	<<><<	incongruent	right	3	3	529
37	2	26	-->--	neutral	right	3	3	452
37	2	27	--<--	neutral	left	2	2	516
37	2	28	<<<<<	congruent	left	2	2	405
37	2	29	<<><<	incongruent	right	3	3	494
37	2	30	<<><<	incongruent	right	3	3	521
37	2	31	>>>>>	congruent	right	3	3	432
37	2	32	<<<<<	congruent	left	2	2	380
37	2	33	--<--	neutral	left	2	2	355
37	2	34	--<--	neutral	left	2	2	356
37	2	35	--<--	neutral	left	2	2	311
37	2	36	--<--	neutral	left	2	2	337
37	2	37	>><>>	incongruent	left	2	2	524
37	2	38	-->--	neutral	right	3	3	447
37	2	39	-->--	neutral	right	3	3	542
37	2	40	-->--	neutral	right	3	3	420
37	2	41	<<><<	incongruent	right	3	2	385
37	2	42	>>>>>	congruent	right	3	3	456
37	2	43	--<--	neutral	left	2	2	399
37	2	44	--<--	neutral	left	2	2	360
37	2	45	<<<<<	congruent	left	2	2	395
37	2	46	>><>>	incongruent	left	2	2	575
37	2	47	>>>>>	congruent	right	3	3	413
37	2	48	<<<<<	congruent	left	2	2	410
37	2	49	<<<<<	congruent	left	2	2	343
37	2	50	>>>>>	congruent	right	3	3	467
37	2	51	>><>>	incongruent	left	2	2	568
37	2	52	<<><<	incongruent	right	3	3	512
37	2	53	-->--	neutral	right	3	3	385
37	2	54	>>>>>	congruent	right	3	3	347
37	2	55	-->--	neutral	right	3	3	364
37	2	56	-->--	neutral	right	3	3	446
37	2	57	--<--	neutral	left	2	2	527
37	2	58	>><>>	incongruent	left	2	2	511
37	2	59	<<><<	incongruent	right	3	3	619
37	2	60	<<<<<	congruent	left	2	2	463
37	2	61	<<<<<	congruent	left	2	2	421
37	2	62	>><>>	incongruent	left	2	2	543
37	2	63	>><>>	incongruent	left	2	2	560
37	2	64	-->--	neutral	right	3	3	490
37	2	65	--<--	neutral	left	2	2	374
37	2	66	>>>>>	congruent	right	3	3	458
37	2	67	<<><<	incongruent	right	3	2	385
37	2	68	--<--	neutral	left	2	2	406
37	2	69	<<><<	incongruent	right	3	2	448
37	2	70	--<--	neutral	left	2	2	404
37	2	71	>>>>>	congruent	right	3	3	445
37	2	72	-->--	neutral	right	3	3	447
38	1	1	>>>>>	congruent	right	3	3	489
38	1	2	-->--	neutral	right	3	3	514
38	1	3	>>>>>	congruent	right	3	3	465
38	1	4	--<--	neutral	left	2	2	438
38	1	5	--<--	neutral	left	2	2	469
38	1	6	--<--	neutral	left	2	2	381
38	1	7	<<<<<	congruent	left	2	2	513
38	1	8	>><>>	incongruent	left	2	2	527
38	1	9	>><>>	incongruent	left	2	2	480
38	1	10	-->--	neutral	right	3	3	442
38	1	11	-->--	neutral	right	3	3	413
38	1	12	>><>>	incongruent	left	2	2	550
38	1	13	<<><<	incongruent	right	3	3	493
38	1	14	>><>>	incongruent	left	2	2	489
38	1	15	-->--	neutral	right	3	3	420
38	1	16	>><>>	incongruent	left	2	2	464
38	1	17	<<<<<	congruent	left	2	2	500
38	1	18	>>>>>	congruent	right	3	3	464
38	1	19	<<><<	incongruent	right	3	3	484
38	1	20	--<--	neutral	left	2	2	477
38	1	21	<<<<<	congruent	left	2	2	484
38	1	22	<<<<<	congruent	left	2	2	446
38	1	23	>>>>>	congruent	right	3	3	495
38	1	24	>><>>	incongruent	left	2	2	537
38	1	25	>>>>>	congruent	right	3	3	431
38	1	26	<<><<	incongruent	right	3	3	618
38	1	27	--<--	neutral	left	2	2	415
38	1	28	>><>>	incongruent	left	2	2	569
38	1	29	>><>>	incongruent	left	2	2	530
38	1	30	>>>>>	congruent	right	3	3	435
38	1	31	--<--	neutral	left	2	2	419
38	1	32	--<--	neutral	left	2	2	433
38	1	33	-->--	neutral	right	3	3	433
38	1	34	<<><<	incongruent	right	3	3	557
38	1	35	--<--	neutral	left	2	2	374
38	1	36	-->--	neutral	right	3	3	428
38	1	37	--<--	neutral	left	2	2	428
38	1	38	<<<<<	congruent	left	2	2	537
38	1	39	-->--	neutral	right	3	3	476
38	1	40	>>>>>	congruent	right	3	3	405
38	1	41	--<--	neutral	left	2	2	447
38	1	42	-->--	neutral	right	3	3	403
38	1	43	<<><<	incongruent	right	3	3	631
38	1	44	-->--	neutral	right	3	3	385
38	1	45	>>>>>	congruent	right	3	3	422
38	1	46	>>>>>	congruent	right	3	3	372
38	1	47	>><>>	incongruent	left	2	2	567
38	1	48	<<><<	incongruent	right	3	3	558
38	1	49	<<<<<	congruent	left	2	2	454
38	1	50	-->--	neutral	right	3	3	442
38	1	51	<<<<<	congruent	left	2	2	413
38	1	52	<<><<	incongruent	right	3	3	457
38	1	53	>>>>>	congruent	right	3	3	399
38	1	54	<<><<	incongruent	right	3	3	581
38	1	55	<<><<	incongruent	right	3	3	544
38	1	56	>>>>>	congruent	right	3	3	390
38	1	57	>><>>	incongruent	left	2	2	492
38	1	58	<<<<<	congruent	left	2	2	410
38	1	59	<<<<<	congruent	left	2	2	421
38	1	60	>><>>	incongruent	left	2	2	512
38	1	61	--<--	neutral	left	2	2	432
38	1	62	<<><<	incongruent	right	3	3	541
38	1	63	<<><<	incongruent	right	3	3	513
38	1	64	>><>>	incongruent	left	2	2	589
38	1	65	--<--	neutral	left	2	2	475
38	1	66	-->--	neutral	right	3	3	482
38	1	67	<<<<<	congruent	left	2	2	491
38	1	68	>>>>>	congruent	right	3	3	406
38	1	69	<<<<<	congruent	left	2	2	416
38	1	70	<<<<<	congruent	left	2	2	430
38	1	71	-->--	neutral	right	3	3	414
38	1	72	<<><<	incongruent	right	3	3	599
38	2	1	<<<<<	congruent	left	2	2	414
38	2	2	>><>>	incongruent	left	2	2	568
38	2	3	-->--	neutral	right	3	3	435
38	2	4	-->--	neutral	right	3	3	450
38	2	5	>><>>	incongruent	left	2	2	686
38	2	6	<<<<<	congruent	left	2	2	401
38	2	7	-->--	neutral	right	3	3	412
38	2	8	>><>>	incongruent	left	2	2	456
38	2	9	-->--	neutral	right	3	3	336
38	2	10	>>>>>	congruent	right	3	3	398
38	2	11	--<--	neutral	left	2	2	375
38	2	12	-->--	neutral	right	3	3	351
38	2	13	--<--	neutral	left	2	2	337
38	2	14	>>>>>	congruent	right	3	3	335
38	2	15	<<<<<	congruent	left	2	2	397
38	2	16	<<<<<	congruent	left	2	2	391
38	2	17	>>>>>	congruent	right	3	3	368
38	2	18	>><>>	incongruent	left	2	2	496
38	2	19	--<--	neutral	left	2	2	383
38	2	20	--<--	neutral	left	2	2	420
38	2	21	<<><<	incongruent	right	3	3	605
38	2	22	<<<<<	congruent	left	2	2	369
38	2	23	>>>>>	congruent	right	3	3	341
38	2	24	<<<<<	congruent	left	2	2	340
38	2	25	>><>>	incongruent	left	2	3	340
38	2	26	>>>>>	congruent	right	3	3	464
38	2	27	<<><<	incongruent	right	3	3	563
38	2	28	-->--	neutral	right	3	3	397
38	2	29	--<--	neutral	left	2	2	375
38	2	30	-->--	neutral	right	3	3	397
38	2	31	<<><<	incongruent	right	3	3	452
38	2	32	>>>>>	congruent	right	3	3	347
38	2	33	>>>>>	congruent	right	3	3	348
38	2	34	>>>>>	congruent	right	3	3	350
38	2	35	<<><<	incongruent	right	3	3	571
38	2	36	>>>>>	congruent	right	3	3	374
38	2	37	-->--	neutral	right	3	3	444
38	2	38	<<><<	incongruent	right	3	3	554
38	2	39	<<<<<	congruent	left	2	2	466
38	2	40	<<><<	incongruent	right	3	3	551
38	2	41	>><>>	incongruent	left	2	2	774
38	2	42	>><>>	incongruent	left	2	2	505
38	2	43	>><>>	incongruent	left	2	2	519
38	2	44	>><>>	incongruent	left	2	2	535
38	2	45	<<<<<	congruent	left	2	2	366
38	2	46	<<><<	incongruent	right	3	3	463
38	2	47	-->--	neutral	right	3	3	390
38	2	48	-->--	neutral	right	3	3	351
38	2	49	--<--	neutral	left	2	2	400
38	2	50	>><>>	incongruent	left	2	2	426
38	2	51	--<--	neutral	left	2	2	395
38	2	52	<<<<<	congruent	left	2	2	403
38	2	53	--<--	neutral	left	2	2	445
38	2	54	>>>>>	congruent	right	3	3	369
38	2	55	--<--	neutral	left	2	2	404
38	2	56	-->--	neutral	right	3	3	368
38	2	57	<<><<	incongruent	right	3	3	482
38	2	58	<<><<	incongruent	right	3	3	443
38	2	59	<<><<	incongruent	right	3	3	508
38	2	60	<<<<<	congruent	left	2	2	381
38	2	61	<<<<<	congruent	left	2	2	466
38	2	62	--<--	neutral	left	2	2	376
38	2	63	>>>>>	congruent	right	3	3	397
38	2	64	--<--	neutral	left	2	2	390
38	2	65	<<><<	incongruent	right	3	3	539
38	2	66	>><>>	incongruent	left	2	2	527
38	2	67	<<><<	incongruent	right	3	3	511
38	2	68	>><>>	incongruent	left	2	2	494
38	2	69	-->--	neutral	right	3	3	395
38	2	70	>>>>>	congruent	right	3	3	481
38	2	71	--<--	neutral	left	2	2	428
38	2	72	<<<<<	congruent	left	2	2	412
39	1	1	>><>>	incongruent	left	2	2	787
39	1	2	>><>>	incongruent	left	2	2	833
39	1	3	<<><<	incongruent	right	3	3	620
39	1	4	>>>>>	congruent	right	3	3	637
39	1	5	-->--	neutral	right	3	3	562
39	1	6	>><>>	incongruent	left	2	3	678
39	1	7	<<<<<	congruent	left	2	2	547
39	1	8	>><>>	incongruent	left	2	2	896
39	1	9	>><>>	incongruent	left	2	2	757
39	1	10	--<--	neutral	left	2	2	516
39	1	11	-->--	neutral	right	3	3	591
39	1	12	--<--	neutral	left	2	2	447
39	1	13	--<--	neutral	left	2	2	465
39	1	14	<<><<	incongruent	right	3	3	640
39	1	15	>>>>>	congruent	right	3	3	505
39	1	16	--<--	neutral	left	2	2	441
39	1	17	>><>>	incongruent	left	2	2	459
39	1	18	<<<<<	congruent	left	2	2	510
39	1	19	--<--	neutral	left	2	2	477
39	1	20	<<><<	incongruent	right	3	3	515
39	1	21	>><>>	incongruent	left	2	2	466
39	1	22	<<><<	incongruent	right	3	3	644
39	1	23	--<--	neutral	left	2	2	649
39	1	24	<<><<	incongruent	right	3	3	670
39	1	25	<<><<	incongruent	right	3	3	602
39	1	26	<<<<<	congruent	left	2	2	601
39	1	27	<<><<	incongruent	right	3	3	536
39	1	28	--<--	neutral	left	2	2	523
39	1	29	>>>>>	congruent	right	3	3	461
39	1	30	<<<<<	congruent	left	2	2	465
39	1	31	>>>>>	congruent	right	3	3	531
39	1	32	<<<<<	congruent	left	2	2	610
39	1	33	>><>>	incongruent	left	2	2	546
39	1	34	--<--	neutral	left	2	2	519
39	1	35	-->--	neutral	right	3	3	582
39	1	36	-->--	neutral	right	3	3	810
39	1	37	<<<<<	congruent	left	2	2	562
39	1	38	>><>>	incongruent	left	2	2	600
39	1	39	>>>>>	congruent	right	3	3	677
39	1	40	--<--	neutral	left	2	2	624
39	1	41	>>>>>	congruent	right	3	3	714
39	1	42	>>>>>	congruent	right	3	3	595
39	1	43	>>>>>	congruent	right	3	3	856
39	1	44	--<--	neutral	left	2	2	555
39	1	45	<<<<<	congruent	left	2	2	497
39	1	46	<<><<	incongruent	right	3	3	633
39	1	47	<<><<	incongruent	right	3	3	589
39	1	48	-->--	neutral	right	3	3	444
39	1	49	<<<<<	congruent	left	2	2	743
39	1	50	-->--	neutral	right	3	3	484
39	1	51	<<<<<	congruent	left	2	2	445
39	1	52	<<><<	incongruent	right	3	3	588
39	1	53	--<--	neutral	left	2	2	475
39	1	54	>>>>>	congruent	right	3	3	481
39	1	55	>>>>>	congruent	right	3	3	475
39	1	56	<<><<	incongruent	right	3	3	560
39	1	57	>><>>	incongruent	left	2	2	567
39	1	58	--<--	neutral	left	2	2	574
39	1	59	>><>>	incongruent	left	2	2	724
39	1	60	-->--	neutral	right	3	3	899
39	1	61	-->--	neutral	right	3	3	620
39	1	62	<<><<	incongruent	right	3	3	542
39	1	63	<<<<<	congruent	left	2	2	889
39	1	64	<<<<<	congruent	left	2	2	451
39	1	65	-->--	neutral	right	3	3	468
39	1	66	-->--	neutral	right	3	3	492
39	1	67	>><>>	incongruent	left	2	2	922
39	1	68	-->--	neutral	right	3	3	506
39	1	69	>>>>>	congruent	right	3	3	520
39	1	70	-->--	neutral	right	3	3	442
39	1	71	<<<<<	congruent	left	2	2	476
39	1	72	>>>>>	congruent	right	3	3	576
39	2	1	<<<<<	congruent	left	2	2	528
39	2	2	<<><<	incongruent	right	3	3	684
39	2	3	<<<<<	congruent	left	2	2	664
39	2	4	<<><<	incongruent	right	3	3	579
39	2	5	--<--	neutral	left	2	2	523
39	2	6	--<--	neutral	left	2	2	541
39	2	7	>><>>	incongruent	left	2	2	591
39	2	8	<<><<	incongruent	right	3	3	462
39	2	9	<<<<<	congruent	left	2	2	525
39	2	10	<<<<<	congruent	left	2	2	591
39	2	11	>>>>>	congruent	right	3	3	962
39	2	12	-->--	neutral	right	3	3	538
39	2	13	<<<<<	congruent	left	2	2	588
39	2	14	--<--	neutral	left	2	2	600
39	2	15	<<><<	incongruent	right	3	3	880
39	2	16	>><>>	incongruent	left	2	2	660
39	2	17	--<--	neutral	left	2	2	527
39	2	18	>><>>	incongruent	left	2	3	434
39	2	19	<<><<	incongruent	right	3	3	590
39	2	20	>>>>>	congruent	right	3	3	429
39	2	21	>><>>	incongruent	left	2	3	398
39	2	22	-->--	neutral	right	3	3	547
39	2	23	--<--	neutral	left	2	2	473
39	2	24	<<<<<	congruent	left	2	2	402
39	2	25	>><>>	incongruent	left	2	2	413
39	2	26	<<><<	incongruent	right	3	3	410
39	2	27	-->--	neutral	right	3	2	280
39	2	28	-->--	neutral	right	3	3	458
39	2	29	>><>>	incongruent	left	2	2	462
39	2	30	>>>>>	congruent	right	3	3	467
39	2	31	>><>>	incongruent	left	2	2	474
39	2	32	-->--	neutral	right	3	3	480
39	2	33	--<--	neutral	left	2	2	458
39	2	34	-->--	neutral	right	3	3	493
39	2	35	-->--	neutral	right	3	3	521
39	2	36	--<--	neutral	left	2	2	645
39	2	37	>>>>>	congruent	right	3	3	557
39	2	38	<<<<<	congruent	left	2	2	499
39	2	39	-->--	neutral	right	3	3	558
39	2	40	--<--	neutral	left	2	2	531
39	2	41	<<><<	incongruent	right	3	3	610
39	2	42	>>>>>	congruent	right	3	3	529
39	2	43	<<<<<	congruent	left	2	2	389
39	2	44	>><>>	incongruent	left	2	2	429
39	2	45	<<<<<	congruent	left	2	2	460
39	2	46	>>>>>	congruent	right	3	3	465
39	2	47	<<<<<	congruent	left	2	2	437
39	2	48	-->--	neutral	right	3	3	499
39	2	49	-->--	neutral	right	3	2	949
39	2	50	-->--	neutral	right	3	3	413
39	2	51	<<><<	incongruent	right	3	3	613
39	2	52	<<><<	incongruent	right	3	3	598
39	2	53	<<><<	incongruent	right	3	3	1157
39	2	54	>><>>	incongruent	left	2	2	593
39	2	55	--<--	neutral	left	2	2	480
39	2	56	>>>>>	congruent	right	3	3	598
39	2	57	<<<<<	congruent	left	2	2	579
39	2	58	>>>>>	congruent	right	3	3	744
39	2	59	--<--	neutral	left	2	2	546
39	2	60	<<<<<	congruent	left	2	2	583
39	2	61	>>>>>	congruent	right	3	3	561
39	2	62	<<><<	incongruent	right	3	3	709
39	2	63	<<><<	incongruent	right	3	3	663
39	2	64	>><>>	incongruent	left	2	2	749
39	2	65	>>>>>	congruent	right	3	3	507
39	2	66	>>>>>	congruent	right	3	3	489
39	2	67	>>>>>	congruent	right	3	3	795
39	2	68	>><>>	incongruent	left	2	2	763
39	2	69	--<--	neutral	left	2	2	898
39	2	70	>><>>	incongruent	left	2	3	603
39	2	71	-->--	neutral	right	3	3	610
39	2	72	--<--	neutral	left	2	2	553
40	1	1	>>>>>	congruent	right	3	3	651
40	1	2	-->--	neutral	right	3	3	688
40	1	3	<<><<	incongruent	right	3	3	575
40	1	4	>><>>	incongruent	left	2	2	631
40	1	5	--<--	neutral	left	2	2	415
40	1	6	<<<<<	congruent	left	2	2	507
40	1	7	<<<<<	congruent	left	2	2	458
40	1	8	<<><<	incongruent	right	3	2	461
40	1	9	<<><<	incongruent	right	3	3	544
40	1	10	-->--	neutral	right	3	3	406
40	1	11	--<--	neutral	left	2	2	370
40	1	12	<<<<<	congruent	left	2	2	483
40	1	13	<<><<	incongruent	right	3	3	476
40	1	14	<<<<<	congruent	left	2	2	420
40	1	15	-->--	neutral	right	3	3	403
40	1	16	--<--	neutral	left	2	2	413
40	1	17	>>>>>	congruent	right	3	3	442
40	1	18	>><>>	incongruent	left	2	2	584
40	1	19	-->--	neutral	right	3	3	469
40	1	20	>>>>>	congruent	right	3	3	476
40	1	21	<<<<<	congruent	left	2	2	592
40	1	22	--<--	neutral	left	2	2	588
40	1	23	>>>>>	congruent	right	3	3	505
40	1	24	--<--	neutral	left	2	2	503
40	1	25	--<--	neutral	left	2	2	453
40	1	26	--<--	neutral	left	2	2	566
40	1	27	<<<<<	congruent	left	2	2	620
40	1	28	>>>>>	congruent	right	3	3	620
40	1	29	>><>>	incongruent	left	2	2	512
40	1	30	>>>>>	congruent	right	3	3	573
40	1	31	>>>>>	congruent	right	3	3	472
40	1	32	-->--	neutral	right	3	3	697
40	1	33	>><>>	incongruent	left	2	2	712
40	1	34	>>>>>	congruent	right	3	3	526
40	1	35	<<<<<	congruent	left	2	2	448
40	1	36	<<><<	incongruent	right	3	3	591
40	1	37	>><>>	incongruent	left	2	2	603
40	1	38	<<><<	incongruent	right	3	3	589
40	1	39	-->--	neutral	right	3	3	503
40	1	40	--<--	neutral	left	2	2	405
40	1	41	--<--	neutral	left	2	2	424
40	1	42	<<><<	incongruent	right	3	3	601
40	1	43	-->--	neutral	right	3	3	490
40	1	44	-->--	neutral	right	3	3	483
40	1	45	<<<<<	congruent	left	2	2	663
40	1	46	--<--	neutral	left	2	2	468
40	1	47	>><>>	incongruent	left	2	2	631
40	1	48	>><>>	incongruent	left	2	2	571
40	1	49	<<<<<	congruent	left	2	2	454
40	1	50	--<--	neutral	left	2	2	427
40	1	51	-->--	neutral	right	3	3	504
40	1	52	>><>>	incongruent	left	2	2	579
40	1	53	>>>>>	congruent	right	3	3	510
40	1	54	-->--	neutral	right	3	3	429
40	1	55	-->--	neutral	right	3	3	460
40	1	56	>><>>	incongruent	left	2	2	574
40	1	57	-->--	neutral	right	3	3	380
40	1	58	<<<<<	congruent	left	2	2	403
40	1	59	<<><<	incongruent	right	3	3	379
40	1	60	<<><<	incongruent	right	3	3	623
40	1	61	<<<<<	congruent	left	2	2	482
40	1	62	>>>>>	congruent	right	3	3	554
40	1	63	<<><<	incongruent	right	3	3	621
40	1	64	>><>>	incongruent	left	2	2	543
40	1	65	>><>>	incongruent	left	2	2	562
40	1	66	>>>>>	congruent	right	3	3	491
40	1	67	<<<<<	congruent	left	2	2	421
40	1	68	>><>>	incongruent	left	2	2	638
40	1	69	<<><<	incongruent	right	3	3	547
40	1	70	--<--	neutral	left	2	2	474
40	1	71	<<><<	incongruent	right	3	3	543
40	1	72	>>>>>	congruent	right	3	3	452
40	2	1	<<<<<	congruent	left	2	2	459
40	2	2	>>>>>	congruent	right	3	3	478
40	2	3	<<<<<	congruent	left	2	2	469
40	2	4	--<--	neutral	left	2	2	429
40	2	5	--<--	neutral	left	2	2	413
40	2	6	--<--	neutral	left	2	2	489
40	2	7	>><>>	incongruent	left	2	2	654
40	2	8	--<--	neutral	left	2	2	443
40	2	9	<<><<	incongruent	right	3	2	477
40	2	10	>>>>>	congruent	right	3	3	499
40	2	11	--<--	neutral	left	2	2	432
40	2	12	<<><<	incongruent	right	3	3	588
40	2	13	--<--	neutral	left	2	2	457
40	2	14	--<--	neutral	left	2	2	495
40	2	15	>>>>>	congruent	right	3	3	474
40	2	16	>><>>	incongruent	left	2	2	793
40	2	17	-->--	neutral	right	3	3	605
40	2	18	>>>>>	congruent	right	3	3	532
40	2	19	--<--	neutral	left	2	2	479
40	2	20	-->--	neutral	right	3	3	441
40	2	21	-->--	neutral	right	3	3	458
40	2	22	>><>>	incongruent	left	2	2	776
40	2	23	<<><<	incongruent	right	3	3	569
40	2	24	<<<<<	congruent	left	2	2	405
40	2	25	-->--	neutral	right	3	3	400
40	2	26	>>>>>	congruent	right	3	3	520
40	2	27	<<<<<	congruent	left	2	2	535
40	2	28	>><>>	incongruent	left	2	2	585
40	2	29	<<<<<	congruent	left	2	2	438
40	2	30	<<><<	incongruent	right	3	3	485
40	2	31	<<><<	incongruent	right	3	3	556
40	2	32	>><>>	incongruent	left	2	2	467
40	2	33	>>>>>	congruent	right	3	3	474
40	2	34	--<--	neutral	left	2	2	449
40	2	35	>>>>>	congruent	right	3	3	452
40	2	36	-->--	neutral	right	3	3	469
40	2	37	>><>>	incongruent	left	2	2	523
40	2	38	-->--	neutral	right	3	3	429
40	2	39	>><>>	incongruent	left	2	2	492
40	2	40	>><>>	incongruent	left	2	2	563
40	2	41	--<--	neutral	left	2	2	476
40	2	42	<<><<	incongruent	right	3	2	373
40	2	43	<<<<<	congruent	left	2	2	552
40	2	44	>><>>	incongruent	left	2	2	619
40	2	45	<<<<<	congruent	left	2	2	510
40	2	46	<<><<	incongruent	right	3	3	586
40	2	47	<<<<<	congruent	left	2	2	519
40	2	48	>>>>>	congruent	right	3	3	567
40	2	49	<<><<	incongruent	right	3	3	590
40	2	50	<<<<<	congruent	left	2	2	414
40	2	51	-->--	neutral	right	3	3	426
40	2	52	--<--	neutral	left	2	2	411
40	2	53	>>>>>	congruent	right	3	3	422
40	2	54	<<><<	incongruent	right	3	3	560
40	2	55	--<--	neutral	left	2	2	473
40	2	56	>><>>	incongruent	left	2	2	558
40	2	57	<<><<	incongruent	right	3	3	531
40	2	58	>>>>>	congruent	right	3	3	469
40	2	59	>><>>	incongruent	left	2	2	491
40	2	60	-->--	neutral	right	3	3	485
40	2	61	<<<<<	congruent	left	2	2	465
40	2	62	-->--	neutral	right	3	3	435
40	2	63	<<><<	incongruent	right	3	2	435
40	2	64	-->--	neutral	right	3	3	466
40	2	65	>>>>>	congruent	right	3	3	504
40	2	66	<<<<<	congruent	left	2	2	438
40	2	67	<<<<<	congruent	left	2	2	469
40	2	68	<<><<	incongruent	right	3	3	522
40	2	69	-->--	neutral	right	3	3	538
40	2	70	-->--	neutral	right	3	3	478
40	2	71	>><>>	incongruent	left	2	2	1109
40	2	72	>>>>>	congruent	right	3	3	539
41	1	1	>><>>	incongruent	left	2	2	967
41	1	2	<<<<<	congruent	left	2	2	714
41	1	3	-->--	neutral	right	3	3	629
41	1	4	<<<<<	congruent	left	2	2	687
41	1	5	>><>>	incongruent	left	2	2	777
41	1	6	<<><<	incongruent	right	3	3	728
41	1	7	--<--	neutral	left	2	2	575
41	1	8	<<><<	incongruent	right	3	3	615
41	1	9	>><>>	incongruent	left	2	2	476
41	1	10	>>>>>	congruent	right	3	3	436
41	1	11	>><>>	incongruent	left	2	2	451
41	1	12	--<--	neutral	left	2	2	499
41	1	13	<<><<	incongruent	right	3	3	449
41	1	14	<<<<<	congruent	left	2	2	451
41	1	15	<<<<<	congruent	left	2	2	624
41	1	16	<<><<	incongruent	right	3	3	453
41	1	17	<<><<	incongruent	right	3	3	457
41	1	18	>><>>	incongruent	left	2	2	556
41	1	19	>>>>>	congruent	right	3	3	404
41	1	20	>><>>	incongruent	left	2	2	571
41	1	21	-->--	neutral	right	3	3	422
41	1	22	-->--	neutral	right	3	3	404
41	1	23	-->--	neutral	right	3	3	399
41	1	24	<<<<<	congruent	left	2	2	519
41	1	25	-->--	neutral	right	3	3	410
41	1	26	--<--	neutral	left	2	2	452
41	1	27	>>>>>	congruent	right	3	3	441
41	1	28	<<><<	incongruent	right	3	3	709
41	1	29	<<<<<	congruent	left	2	2	522
41	1	30	>>>>>	congruent	right	3	3	413
41	1	31	-->--	neutral	right	3	3	364
41	1	32	--<--	neutral	left	2	2	383
41	1	33	-->--	neutral	right	3	3	405
41	1	34	<<><<	incongruent	right	3	3	572
41	1	35	>>>>>	congruent	right	3	3	454
