eval_corrans,eval_pic,flanker_type,trials.thisN,flanker_resp.keys,flanker_resp.corr,flanker_resp.rt,eval_resp.keys,eval_resp.corr,eval_resp.rt,flanker_stimulus,participant,years,date,sex,block,pic_valence,flanker_acc
b,pictures/9423.jpg,congr,189,num_3,1,0.566821885994,b,1,1.35012121126,WWWWW,1,24,2017_03_20_1739,f,2,negative,Correct
b,pictures/9830.jpg,noncongr,190,num_1,1,0.56693279068,b,1,0.650276221335,WWRWW,1,24,2017_03_20_1739,f,2,negative,Correct
g,pictures/4640.jpg,noncongr,191,None,0,,g,1,0.983471470186,WWRWW,1,24,2017_03_20_1739,f,2,positive,Error
g,pictures/5215.jpg,congr,192,num_1,1,0.633513907669,g,1,1.46679910622,PPPPP,1,24,2017_03_20_1739,f,2,positive,Correct
b,pictures/6220.jpg,congr,193,num_1,1,0.500199999195,b,1,0.850210305769,PPPPP,1,24,2017_03_20_1739,f,2,negative,Correct
g,pictures/4609.jpg,congr,194,num_2,1,0.600146086421,g,1,0.600191417849,VVVVV,1,24,2017_03_20_1739,f,2,positive,Correct
b,pictures/9426.jpg,congr,195,num_3,1,0.566831579432,b,1,1.200150477,WWWWW,1,24,2017_03_20_1739,f,2,negative,Correct
g,pictures/7260.jpg,noncongr,196,num_3,1,0.533496259945,g,1,1.03348870482,MMXMM,1,24,2017_03_20_1739,f,2,positive,Correct
b,pictures/1275.jpg,noncongr,197,num_1,1,0.61684909882,b,1,0.633496231399,VVPVV,1,24,2017_03_20_1739,f,2,negative,Correct
g,pictures/4533.jpg,noncongr,198,num_2,1,0.683501206571,g,1,0.750164718134,RRMRR,1,24,2017_03_20_1739,f,2,positive,Correct
b,pictures/9253.jpg,congr,199,None,0,,b,1,0.716821415583,VVVVV,1,24,2017_03_20_1739,f,2,negative,Error
b,pictures/9432.jpg,noncongr,200,num_2,1,0.733494492248,g,0,0.766785905929,WWVWW,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4614.jpg,noncongr,201,num_3,1,0.600178302964,g,1,0.750058089849,RRWRR,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/4617.jpg,congr,202,num_2,1,0.550142822089,g,1,0.950135295279,MMMMM,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/8040.jpg,congr,203,num_2,1,0.500054882141,g,1,0.650322978152,MMMMM,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/7291.jpg,noncongr,204,num_1,1,0.633337714244,b,0,1.10009719152,MMPMM,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/8208.jpg,noncongr,205,num_2,1,0.533348291647,g,1,0.916819362901,XXVXX,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/9911.jpg,congr,206,num_3,1,0.633507920662,b,1,1.18345430703,XXXXX,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4600.jpg,noncongr,207,num_2,1,0.55015251576,g,1,0.883459239267,WWMWW,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/9941.jpg,noncongr,208,num_3,1,0.633506210055,g,0,1.1169014154,PPXPP,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/2655.jpg,noncongr,209,num_2,1,0.650179001503,g,1,0.683481534244,XXVXX,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/7430.jpg,congr,210,num_3,1,0.650162750622,g,1,1.11678480846,XXXXX,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/3215.jpg,congr,211,num_1,1,0.550153370947,b,1,0.766818692908,PPPPP,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/7488.jpg,noncongr,212,num_1,1,0.683472126024,g,1,0.900146286003,XXRXX,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/9295.jpg,noncongr,213,num_3,1,0.516836868133,b,1,0.666838963516,MMXMM,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9423.jpg,noncongr,214,num_3,1,0.650195822585,b,1,0.700139215682,MMWMM,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4610.jpg,congr,215,num_2,1,0.633498226991,g,1,0.666756568942,VVVVV,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/8340.jpg,noncongr,216,num_2,1,0.666691280436,g,1,1.24423472956,RRVRR,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2751.jpg,congr,217,num_3,1,0.516846276587,b,1,1.08344122069,XXXXX,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4255.jpg,congr,218,num_3,1,0.500214539468,g,1,0.700160313165,XXXXX,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2799.jpg,congr,219,num_1,1,0.500055452576,b,1,1.0334701729,PPPPP,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9610.jpg,noncongr,220,num_3,1,0.550153085729,b,1,0.750159586081,RRXRR,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/8500.jpg,congr,221,num_1,1,0.516851408407,b,0,1.50011247303,PPPPP,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/3061.jpg,noncongr,222,num_2,1,0.516831451096,b,1,2.23360839067,WWMWW,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/1340.jpg,noncongr,223,num_2,1,0.550171332434,g,1,0.833559182007,RRVRR,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/5814.jpg,noncongr,224,num_2,1,0.550187868299,g,1,0.900279143825,WWMWW,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2590.jpg,noncongr,225,num_1,1,0.633518754272,b,1,2.03343196935,WWRWW,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/9156.jpg,congr,226,num_3,1,0.600144375814,b,0,0.983498840127,XXXXX,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/1660.jpg,noncongr,227,num_3,1,0.650144504383,g,1,0.783489773981,PPWPP,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/9102.jpg,congr,228,num_1,1,0.550183306681,b,1,1.18347312394,RRRRR,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/2224.jpg,noncongr,229,num_3,1,0.500046044122,g,1,0.783826194704,VVWVV,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/4603.jpg,noncongr,230,num_1,1,0.600155209657,g,1,0.716824836796,XXRXX,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/7451.jpg,congr,231,num_2,1,0.533349717269,g,1,0.800150876166,MMMMM,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/9008.jpg,noncongr,232,num_2,1,0.650153627386,b,1,0.883485468803,PPVPP,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/8033.jpg,noncongr,233,num_2,1,0.516842855373,g,1,0.766826105537,RRMRR,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/6220.jpg,noncongr,234,num_3,1,0.500195722794,b,1,1.1998437068,MMXMM,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4653.jpg,noncongr,235,num_2,1,0.516838863725,g,1,0.683479538653,WWVWW,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/8230.jpg,congr,236,num_3,1,0.500054597156,b,1,0.683811112773,XXXXX,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9031.jpg,noncongr,237,num_3,1,0.583494962659,b,1,1.61677981913,PPXPP,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9006.jpg,noncongr,238,num_2,1,0.533512225607,b,1,0.833474791842,WWMWW,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/3300.jpg,congr,239,num_1,1,0.566823881818,b,1,0.700146628078,PPPPP,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9432.jpg,congr,240,num_2,1,0.500175480498,g,0,1.1001433779,MMMMM,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9220.jpg,congr,241,None,0,,g,0,1.64975933079,VVVVV,1,24,2017_03_20_1739,f,3,negative,Error
b,pictures/9421.jpg,congr,242,num_3,1,0.600165758515,b,1,1.00014283648,WWWWW,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/3051.jpg,congr,243,num_1,1,0.500183748547,b,1,0.733719723299,PPPPP,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4535.jpg,congr,244,num_1,1,0.500035210047,g,1,0.850155566121,PPPPP,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/8531.jpg,noncongr,245,num_2,1,0.500028937822,b,0,1.21684151539,WWMWW,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/7460.jpg,congr,246,num_1,1,0.583493537037,g,1,0.916794273769,PPPPP,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/8531.jpg,congr,247,num_3,1,0.600173171144,b,0,0.916809384245,XXXXX,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/9340.jpg,congr,248,num_2,1,0.566825022222,b,1,0.766813846072,VVVVV,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/7380.jpg,noncongr,249,num_2,1,0.583655190188,b,1,0.816800859524,PPVPP,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9120.jpg,noncongr,250,num_2,1,0.500065146014,b,1,1.00048781023,PPMPP,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9180.jpg,noncongr,251,num_3,1,0.616917523555,b,1,0.600147226825,RRWRR,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9930.jpg,noncongr,252,num_2,1,0.616816597292,b,1,1.65009888774,RRVRR,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/2750.jpg,congr,253,num_1,1,0.533466894412,b,1,0.867151093669,PPPPP,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4533.jpg,congr,254,num_1,1,0.550166200614,g,1,0.666822142433,PPPPP,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/2158.jpg,noncongr,255,num_2,1,0.500051175943,g,1,0.850146442885,RRMRR,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2456.jpg,congr,256,num_1,1,0.500183463562,b,1,0.783201250248,PPPPP,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9903.jpg,noncongr,257,num_2,0,0.650181282312,b,1,2.03341543325,VVRVV,1,24,2017_03_20_1739,f,3,negative,Error
b,pictures/2715.jpg,noncongr,258,num_1,1,0.550178459845,g,0,1.33369275252,WWPWW,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9900.jpg,noncongr,259,num_2,0,0.500180612318,b,1,1.01680279849,MMWMM,1,24,2017_03_20_1739,f,3,negative,Error
b,pictures/9186.jpg,noncongr,260,num_1,1,0.50003948668,g,0,0.866810111096,VVPVV,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/5623.jpg,congr,261,num_2,1,0.600147797028,g,1,1.25012979284,VVVVV,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/2300.jpg,noncongr,262,num_2,1,0.550181596074,g,1,0.833533237688,PPMPP,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/9925.jpg,congr,263,num_2,1,0.583513494348,b,1,0.666807887377,VVVVV,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/8090.jpg,noncongr,264,num_2,1,0.583481277572,g,1,0.716819989961,XXVXX,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/8461.jpg,noncongr,265,num_2,1,0.516822612844,g,1,0.866587731289,WWVWW,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/8371.jpg,congr,266,num_3,1,0.683485810878,g,1,1.18350163405,WWWWW,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/2391.jpg,congr,267,num_2,1,0.500054597156,g,1,0.716824266594,MMMMM,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/4575.jpg,congr,268,num_1,1,0.516840574564,g,1,0.600138959009,RRRRR,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2590.jpg,congr,269,num_1,1,0.716852776939,b,1,4.05000183894,RRRRR,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9186.jpg,congr,270,num_2,1,0.500035780249,g,0,0.666809597984,MMMMM,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9041.jpg,congr,271,num_1,1,0.500064005377,g,0,0.833498740336,PPPPP,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/3230.jpg,congr,272,num_2,1,0.783473808086,b,1,0.80010782578,VVVVV,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/3215.jpg,noncongr,273,num_3,1,0.600156350061,b,1,0.766828671331,RRXRR,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/7350.jpg,noncongr,274,None,0,,g,1,1.01684984006,XXVXX,1,24,2017_03_20_1739,f,3,positive,Error
g,pictures/8162.jpg,noncongr,275,num_2,1,0.5000446185,g,1,0.833477072651,XXMXX,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/1463.jpg,noncongr,276,num_2,1,0.500036920654,g,1,0.600152073661,PPMPP,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/1731.jpg,noncongr,277,num_2,1,0.550163349602,g,1,0.716820275178,WWVWW,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/3017.jpg,noncongr,278,num_1,1,0.616807474056,b,1,0.783510016277,XXPXX,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9901.jpg,congr,279,num_3,1,0.566834715661,b,1,0.833472796017,XXXXX,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/2362.jpg,noncongr,280,num_2,1,0.550173043041,g,1,1.01687293337,PPVPP,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/6831.jpg,congr,281,num_3,1,0.600286071887,b,1,1.28351985221,WWWWW,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4520.jpg,congr,282,num_2,1,0.533633964369,g,1,0.766864024103,VVVVV,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/8467.jpg,congr,283,num_2,1,0.500051175943,g,1,0.783467250876,MMMMM,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2455.jpg,noncongr,284,num_1,1,0.600259272149,b,1,0.850030976348,MMPMM,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9927.jpg,congr,285,num_2,1,0.500019529602,b,1,1.06682801573,MMMMM,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/4310.jpg,congr,286,num_3,1,0.616814316483,g,1,0.966648144647,WWWWW,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/4609.jpg,noncongr,287,num_3,1,0.633438070538,g,1,0.683604698628,RRXRR,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/4503.jpg,noncongr,288,num_1,1,0.5501456731,g,1,0.633539281785,WWPWW,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2715.jpg,congr,289,num_3,1,0.583507507341,b,1,1.40013217344,WWWWW,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9042.jpg,congr,290,num_2,1,0.533365112729,b,1,1.68326143525,MMMMM,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/5460.jpg,noncongr,291,num_2,1,0.716817709384,b,0,0.783467250876,PPMPP,1,24,2017_03_20_1739,f,3,positive,Correct
g,pictures/5849.jpg,congr,292,num_3,1,0.600166043732,g,1,1.45009352779,XXXXX,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2053.jpg,noncongr,293,num_3,1,0.61682115891,b,1,0.816816540435,RRXRR,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/8021.jpg,noncongr,294,num_2,1,0.683502346976,g,1,0.983450372703,XXVXX,1,24,2017_03_20_1739,f,3,positive,Correct
b,pictures/2456.jpg,noncongr,295,num_3,1,0.63348938874,b,1,1.00013599382,RRWRR,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9160.jpg,noncongr,296,None,0,,b,1,1.86676021828,MMXMM,1,24,2017_03_20_1739,f,3,negative,Error
b,pictures/9140.jpg,congr,297,num_3,1,0.566843553912,b,1,0.66679505771,XXXXX,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/2455.jpg,congr,298,num_1,1,0.516834302107,b,1,0.833487051073,PPPPP,1,24,2017_03_20_1739,f,3,negative,Correct
b,pictures/9253.jpg,noncongr,299,num_3,1,0.583478141576,b,1,0.650163320825,VVXVV,1,24,2017_03_20_1739,f,3,negative,Correct
g,pictures/5260.jpg,noncongr,300,num_3,1,0.566837281454,g,1,0.766711209202,VVWVV,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/2055.1.jpg,noncongr,301,num_1,1,0.566833290039,b,1,0.866774473339,WWRWW,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/4320.jpg,congr,302,num_1,1,0.583480707603,g,1,0.766786761349,PPPPP,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9409.jpg,noncongr,303,num_2,1,0.683494364144,b,1,0.733485083794,XXVXX,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9332.jpg,noncongr,304,num_2,1,0.616826575948,b,1,0.683194436366,WWMWW,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9340.jpg,noncongr,305,num_1,1,0.616824865341,b,1,0.716822840972,WWRWW,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/4220.jpg,noncongr,306,num_1,1,0.683495219331,g,1,0.766810710076,MMPMM,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/8041.jpg,congr,307,num_3,1,0.63349395059,g,1,0.683523444459,XXXXX,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/4225.jpg,noncongr,308,num_3,1,0.699976422125,g,1,0.750205772696,RRXRR,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/3061.jpg,congr,309,num_1,1,0.500034925062,b,1,0.61710626143,PPPPP,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/2753.jpg,noncongr,310,num_2,1,0.533497400349,b,1,0.716811151942,XXMXX,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/6200.jpg,noncongr,311,num_3,1,0.600165473297,b,1,0.916852434631,RRXRR,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9927.jpg,noncongr,312,num_1,1,0.600174311781,b,1,3.31642153091,XXRXX,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9424.jpg,congr,313,num_2,1,0.500143263955,b,1,1.21685177879,MMMMM,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/7390.jpg,congr,314,num_1,1,0.533467464615,b,0,0.983641961357,PPPPP,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/2346.jpg,congr,315,num_1,1,0.516880773939,g,1,0.983484870056,RRRRR,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/1731.jpg,congr,316,num_2,1,0.550190434093,g,1,0.766807003645,VVVVV,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/4250.jpg,noncongr,317,num_1,1,0.517065520165,g,1,0.650202380028,MMRMM,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9001.jpg,noncongr,318,num_2,1,0.616836839588,g,0,1.45011006366,WWVWW,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/5450.jpg,noncongr,319,num_1,1,0.683337557828,b,0,0.633480835706,MMRMM,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/4619.jpg,noncongr,320,num_2,1,0.53350680857,g,1,0.616927502211,WWMWW,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9320.jpg,congr,321,num_3,1,0.583480422385,b,1,0.633482261328,WWWWW,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/8117.jpg,noncongr,322,num_1,1,0.516852833796,b,0,0.93346107821,MMRMM,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/4628.jpg,congr,323,num_1,1,0.500034925062,g,1,0.883471213514,PPPPP,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9599.jpg,congr,324,num_3,1,0.616847388446,b,1,0.616835128982,WWWWW,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/1659.jpg,congr,325,num_3,1,0.600139528979,g,1,0.750136777759,WWWWW,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/4505.jpg,noncongr,326,num_2,1,0.650162180653,g,1,0.883472068934,WWMWW,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/2346.jpg,noncongr,327,None,0,,g,1,0.88349829847,MMRMM,1,24,2017_03_20_1739,f,4,positive,Error
b,pictures/3051.jpg,noncongr,328,num_3,1,0.500206271652,b,1,0.633524741745,RRXRR,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/4598.jpg,congr,329,num_2,1,0.500044333516,g,1,0.950140142115,MMMMM,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9500.jpg,congr,330,num_3,1,0.516813774593,b,1,0.633481120924,WWWWW,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/4572.jpg,congr,331,num_1,1,0.500040057115,g,1,0.733484513825,PPPPP,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9046.jpg,noncongr,332,num_2,0,0.500041197287,b,1,1.68345958134,WWPWW,1,24,2017_03_20_1739,f,4,negative,Error
g,pictures/2300.jpg,congr,333,num_2,1,0.583561676554,g,1,0.933398070745,MMMMM,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9301.jpg,noncongr,334,num_2,1,0.533493979136,b,1,0.600297475932,RRMRR,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/8260.jpg,congr,335,num_2,1,0.633496801369,g,1,1.31681497209,VVVVV,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/1999.jpg,congr,336,num_1,1,0.55015080492,g,1,2.75019037724,RRRRR,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9920.jpg,congr,337,None,0,,b,1,0.700154896127,VVVVV,1,24,2017_03_20_1739,f,4,negative,Error
b,pictures/2301.jpg,noncongr,338,None,0,,b,1,1.51678811549,RRVRR,1,24,2017_03_20_1739,f,4,negative,Error
g,pictures/7482.jpg,congr,339,num_1,1,0.550142822089,b,0,0.883576986613,RRRRR,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/4525.jpg,noncongr,340,num_2,1,0.516863952624,g,1,0.750147326617,WWMWW,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/7501.jpg,noncongr,341,num_3,1,0.666842099745,b,0,0.966814929387,VVXVV,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9184.jpg,congr,342,num_3,1,0.666787359864,b,1,0.933468776057,WWWWW,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9373.jpg,noncongr,343,num_3,1,0.583488690434,b,1,0.683542546351,PPXPP,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9395.jpg,congr,344,num_1,1,0.550192144932,b,1,1.85011878796,RRRRR,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9520.jpg,congr,345,num_2,1,0.750143335201,b,1,1.01686266973,VVVVV,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9941.jpg,congr,346,num_2,1,0.500204275828,g,0,3.33338541212,MMMMM,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/7488.jpg,congr,347,num_3,1,0.5168283151,g,1,1.00000028522,XXXXX,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/1720.jpg,congr,348,num_1,1,0.750203776872,g,1,0.783474663273,PPPPP,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/4650.jpg,congr,349,num_2,1,0.500038631493,g,1,0.650143648963,MMMMM,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9435.jpg,noncongr,350,num_1,1,0.566831579432,b,1,0.93346706545,MMPMM,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/4535.jpg,noncongr,351,num_3,1,0.566825877409,g,1,0.716815998778,VVWVV,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9831.jpg,noncongr,352,num_3,1,0.550143107306,b,1,0.716810011305,VVXVV,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9373.jpg,congr,353,num_1,1,0.500044333516,b,1,0.750170990359,PPPPP,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9920.jpg,noncongr,354,num_2,1,0.500050035305,b,1,0.766806148458,PPMPP,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9415.jpg,noncongr,355,num_1,1,0.66681872122,b,1,1.28344059363,VVRVV,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/5623.jpg,noncongr,356,num_2,1,0.566840702668,g,1,1.15014265105,XXVXX,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/7470.jpg,noncongr,357,num_1,1,0.633623101981,b,0,1.15012839576,VVPVV,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/5215.jpg,noncongr,358,num_2,1,0.500042052707,g,1,1.06681974768,XXMXX,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9427.jpg,congr,359,num_2,1,0.516824893653,b,1,1.08366673696,MMMMM,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9120.jpg,congr,360,num_2,1,0.566824737005,b,1,0.966795827495,VVVVV,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/7477.jpg,congr,361,num_2,1,0.500195437577,g,1,0.766808714252,VVVVV,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9184.jpg,noncongr,362,num_3,1,0.616816312075,b,1,0.716823126189,VVWVV,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/4601.jpg,noncongr,363,num_2,1,0.500043763313,g,1,0.833480493631,XXMXX,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/9491.jpg,congr,364,num_3,1,0.733499624068,b,1,0.850148438476,WWWWW,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/8250.jpg,congr,365,num_2,1,0.500053456752,g,1,1.18347397912,MMMMM,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/8031.jpg,noncongr,366,num_1,1,0.566825307207,g,1,0.933483316097,VVPVV,1,24,2017_03_20_1739,f,4,positive,Correct
b,pictures/7361.jpg,noncongr,367,num_2,0,0.50013271533,b,1,0.916767474031,PPWPP,1,24,2017_03_20_1739,f,4,negative,Error
b,pictures/9331.jpg,noncongr,368,num_1,1,0.583490686258,b,1,1.23346869042,XXRXX,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9265.jpg,congr,369,num_3,1,0.533516502241,b,1,1.01680422388,XXXXX,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/1111.jpg,noncongr,370,num_3,1,0.516824608669,b,1,0.71683766623,VVXVV,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9495.jpg,noncongr,371,num_1,1,0.583483273629,b,1,0.833454834297,XXPXX,1,24,2017_03_20_1739,f,4,negative,Correct
b,pictures/9428.jpg,noncongr,372,num_1,1,0.550169621594,b,1,1.21681756666,WWRWW,1,24,2017_03_20_1739,f,4,negative,Correct
g,pictures/5994.jpg,congr,373,num_3,1,0.550184161868,b,0,1.03346333071,WWWWW,1,24,2017_03_20_1739,f,4,positive,Correct
g,pictures/5622.jpg,noncongr,374,num_3,1,0.566848400515,g,1,1.33346324507,PPWPP,1,24,2017_03_20_1739,f,4,positive,Correct
